id,name,long_name,nationality,age,overall,potential,growth,club,contract,contract_type,contract_start_year,contract_end_year,positions,primary_position,preferred_foot,best_position,height_cm,weight_kg,value_eur,wage_eur,release_clause_eur,weak_foot,skill_moves,international_reputation,hits,joined_date,value_per_overall
211368,Bruma,Armindo Tué Na Bangna,Portugal,25,75,76,1,Olympiacos CFP,2019 ~ 2024,active,2019,2024,LM,LM,Right,LM,173,70,6500000,1000,17400000,4,4,2,64.0,2019-07-01,86666.67
235944,Brais Méndez,Brais Méndez Portela,Spain,23,75,84,9,RC Celta,2015 ~ 2024,active,2015,2024,"RM, LM",RM,Left,CAM,187,76,12500000,19000,24200000,3,4,1,77.0,2015-07-01,166666.67
239272,V. Barkas,Vasilios Barkas,Greece,26,75,78,3,Celtic,2020 ~ 2024,active,2020,2024,GK,GK,Left,GK,195,91,5500000,34000,11300000,2,1,1,10.0,2020-07-30,73333.33
188840,Miguel Lopes,Hugo Miguel Almeida Costa Lopes,Portugal,33,75,75,0,Kayserispor,2019 ~ 2021,active,2019,2021,"RB, CB",RB,Right,RB,182,83,2900000,14000,6000000,4,3,2,4.0,2019-07-12,38666.67
203177,D. Foulquier,Dimitri Foulquier,France,27,75,75,0,Granada CF,2020 ~ 2023,active,2020,2023,"RM, RB, LB",RM,Right,RM,183,78,6000000,24000,14700000,3,3,1,20.0,2020-07-24,80000.0
239529,F. Onyeka,Frank Onyeka,Nigeria,22,75,82,7,FC Midtjylland,2017 ~ 2024,active,2017,2024,"CDM, CM",CDM,Right,RB,183,70,10500000,20000,12800000,3,3,1,126.0,2017-07-01,140000.0
178090,D. Biseswar,Diego Biseswar,Netherlands,32,75,75,0,PAOK,2016 ~ 2022,active,2016,2022,"CAM, LM",CAM,Right,CAM,176,79,4500000,1000,11000000,3,3,1,4.0,2016-07-01,60000.0
251182,Iago,Iago Amaral Borduchi,Brazil,23,75,81,6,FC Augsburg,2019 ~ 2024,active,2019,2024,LB,LB,Left,LB,181,68,8500000,20000,16000000,2,3,1,55.0,2019-07-01,113333.33
178091,S. Okaka,Stefano Okaka,Italy,30,75,75,0,Udinese,2019 ~ 2022,active,2019,2022,ST,ST,Right,ST,186,90,5500000,18000,11700000,3,2,2,16.0,2019-09-02,73333.33
195479,J. Tavernier,James Tavernier,England,28,75,75,0,Rangers FC,2015 ~ 2022,active,2015,2022,RB,RB,Right,RB,180,75,5000000,44000,9900000,3,3,1,47.0,2015-07-20,66666.67
182184,D. Stephens,Dale Stephens,England,31,75,75,0,Burnley,2020 ~ 2022,active,2020,2022,"CM, CDM",CM,Right,CDM,185,78,4600000,46000,10500000,3,3,1,11.0,2020-09-24,61333.33
162220,S. Bolat,Sinan Bolat,Turkey,31,75,75,0,KAA Gent,2020 ~ 2022,active,2020,2022,GK,GK,Right,GK,186,83,3000000,16000,6500000,4,1,1,5.0,2020-08-27,40000.0
172723,A. Begović,Asmir Begović,Bosnia Herzegovina,33,75,75,0,Bournemouth,2017 ~ 2021,active,2017,2021,GK,GK,Right,GK,199,101,1800000,11000,6800000,2,1,3,22.0,2017-05-30,24000.0
220332,A. Romero,Ángel Romero,Paraguay,27,75,75,0,San Lorenzo de Almagro,2019 ~ 2022,active,2019,2022,"ST, LM, RW",ST,Right,ST,176,73,6000000,22000,10500000,3,4,1,10.0,2019-08-08,80000.0
227508,Melero,Gonzalo Melero Manzanares,Spain,26,75,78,3,Levante UD,2019 ~ 2023,active,2019,2023,"CM, CAM, CDM",CM,Right,CM,183,77,7500000,22000,17400000,3,3,1,16.0,2019-07-03,100000.0
245426,M. Kumbulla,Marash Kumbulla,Albania,20,75,85,10,Roma,2016 ~ 2022,active,2016,2022,CB,CB,Right,CB,185,78,11500000,13000,23000000,3,2,1,243.0,2016-07-01,153333.33
240046,João Victor,João Victor Santos Sá,Brazil,26,75,76,1,VfL Wolfsburg,2019 ~ 2023,active,2019,2023,"LM, CF",LM,Right,LM,178,72,6500000,38000,14200000,5,4,1,30.0,2019-07-01,86666.67
125871,H. Kaldırım,Hasan Ali Kaldırım,Turkey,30,75,75,0,Medipol Başakşehir FK,2020 ~ 2023,active,2020,2023,LB,LB,Left,LB,183,75,4800000,30000,10500000,2,3,1,6.0,2020-08-08,64000.0
207790,K. Ayhan,Kaan Ayhan,Turkey,25,75,78,3,Sassuolo,2020 ~ 2024,active,2020,2024,CB,CB,Right,CB,184,84,6500000,25000,13300000,3,3,1,38.0,2020-08-16,86666.67
190885,A. Smith,Adam Smith,England,29,75,75,0,Bournemouth,2014 ~ 2021,active,2014,2021,"RWB, RB, LWB",RWB,Right,RWB,180,78,4900000,14000,10500000,3,3,1,13.0,2014-01-28,65333.33
201389,C. Biraghi,Cristiano Biraghi,Italy,27,75,75,0,Fiorentina,2018 ~ 2022,active,2018,2022,"LM, LB",LM,Left,LM,185,78,6000000,44000,11900000,3,3,1,20.0,2018-07-12,80000.0
229804,A. Mitriță,Alexandru Mitriță,Romania,25,75,78,3,New York City FC,2019 ~ 2025,active,2019,2025,"LW, LM",LW,Right,CAM,165,65,7500000,9000,13400000,5,3,1,28.0,2019-02-13,100000.0
214446,F. Campos,Felipe Campos,Chile,26,75,78,3,Colo-Colo,2016 ~ 2020,active,2016,2020,"RB, CB",RB,Right,RB,179,79,7000000,8000,10300000,3,2,1,28.0,2016-07-28,93333.33
230323,Kaíquão Castro,Kaíque Osvaldo Castro Rodrigues,Brazil,24,75,75,0,Fluminense,2019 ~ 2023,active,2019,2023,GK,GK,Right,GK,190,88,4800000,14000,9500000,2,1,1,4.0,2019-01-01,64000.0
253109,J. Veerman,Joey Veerman,Netherlands,21,75,83,8,SC Heerenveen,2019 ~ 2024,active,2019,2024,"CM, CAM",CM,Right,CM,185,75,12500000,8000,16500000,4,3,1,86.0,2019-08-30,166666.67
236480,Y. Bissouma,Yves Bissouma,Mali,23,75,82,7,Brighton & Hove Albion,2018 ~ 2023,active,2018,2023,"CM, CDM",CM,Right,CM,182,80,11000000,42000,18900000,3,4,1,111.0,2018-07-17,146666.67
225733,Cesinha,Cesar Fernando Silva Melo,Brazil,30,75,75,0,Daegu FC,2016 ~ 2025,active,2016,2025,"CAM, ST, LW",CAM,Right,CAM,177,74,5500000,9000,8100000,5,4,1,3.0,2016-02-15,73333.33
212933,L. Depoitre,Laurent Depoitre,Belgium,31,75,75,0,KAA Gent,2019 ~ 2022,active,2019,2022,ST,ST,Right,ST,191,91,4800000,23000,9000000,2,2,1,8.0,2019-07-23,64000.0
205989,C. Chambers,Calum Chambers,England,25,75,80,5,Arsenal,2014 ~ 2022,active,2014,2022,"CB, CDM",CB,Right,CB,182,87,7500000,55000,15800000,3,2,1,86.0,2014-07-28,100000.0
192146,V. Ignatiev,Vladislav Ignatiev,Russia,33,75,75,0,Lokomotiv Moscow,2016 ~ 2021,active,2016,2021,"RB, RM",RB,Right,RB,180,72,2900000,38000,4800000,3,3,1,2.0,2016-01-01,38666.67
237221,J. Foyth,Juan Foyth,Argentina,22,75,83,8,Villarreal CF,"Jun 30, 2021 On Loan",loan,2021,2021,CB,CB,Right,CB,187,69,12000000,53000,0,3,3,1,118.0,2017-08-30,160000.0
219576,R. Battaglia,Rodrigo Battaglia,Argentina,28,75,75,0,Deportivo Alavés,"Jun 30, 2021 On Loan",loan,2021,2021,"CM, CDM",CM,Right,CDM,187,79,5500000,14000,0,4,3,1,18.0,2017-07-01,73333.33
213689,B. Pearson,Ben Pearson,England,25,75,79,4,Preston North End,2016 ~ 2021,active,2016,2021,CDM,CDM,Right,CDM,176,71,7000000,24000,15800000,3,3,1,43.0,2016-01-11,93333.33
214971,F. Pizzini,Francisco Pizzini,Argentina,26,75,75,0,Defensa y Justicia,"Jun 30, 2021 On Loan",loan,2021,2021,"CF, LW, ST",CF,Right,CF,179,74,6000000,20000,0,3,4,1,22.0,2012-07-29,80000.0
231355,Ayrton,Ayrton Lucas Dantas de Medeiros,Brazil,23,75,84,9,Spartak Moscow,2019 ~ 2024,active,2019,2024,"LB, LWB",LB,Left,LB,180,72,12000000,37000,16200000,2,3,1,93.0,2019-01-23,160000.0
215228,C. Lema,Cristian Lema,Argentina,30,75,75,0,Damac FC,2020 ~ 2023,active,2020,2023,CB,CB,Right,CB,191,90,4600000,19000,9100000,2,2,1,2.0,2020-10-02,61333.33
227772,G. Giménez,Gastón Giménez,Paraguay,28,75,75,0,Chicago Fire,2020 ~ 2021,active,2020,2021,"CM, CDM, CB",CM,Left,CM,188,88,5500000,9000,9800000,3,3,1,19.0,2020-02-25,73333.33
184252,L. Pratto,Lucas Pratto,Argentina,32,75,75,0,River Plate,2018 ~ 2022,active,2018,2022,ST,ST,Right,ST,187,91,4600000,18000,7700000,3,3,2,26.0,2018-01-09,61333.33
236477,A. Claude-Maurice,Alexis Claude-Maurice,France,22,75,82,7,OGC Nice,2019 ~ 2024,active,2019,2024,"LM, LW, CAM",LM,Right,CAM,175,64,11500000,27000,20000000,3,4,1,50.0,2019-08-29,153333.33
235454,M. Sarr,Malang Sarr,France,21,75,79,4,Chelsea,2020 ~ 2025,active,2020,2025,"CB, LB",CB,Left,CB,182,73,7500000,44000,15800000,2,2,1,172.0,2020-08-27,100000.0
241854,P. Schuurs,Perr Schuurs,Netherlands,20,75,84,9,Ajax,2018 ~ 2022,active,2018,2022,CB,CB,Right,CB,191,79,11500000,10000,15200000,3,2,1,250.0,2018-01-01,153333.33
193470,A. Souquet,Arnaud Souquet,France,28,75,75,0,Montpellier HSC,2019 ~ 2023,active,2019,2023,"RWB, RB",RWB,Right,RWB,179,74,5000000,28000,11000000,3,3,2,6.0,2019-08-06,66666.67
213951,Helton Leite,Helton Brant Aleixo Leite,Brazil,29,75,77,2,SL Benfica,2020 ~ 2025,active,2020,2025,GK,GK,Right,GK,196,92,4700000,10000,11400000,2,1,1,14.0,2020-08-08,62666.67
214207,F. Pardo,Felipe Pardo,Colombia,29,75,75,0,Pachuca,"Jun 30, 2021 On Loan",loan,2021,2021,"RM, RW, CF",RM,Right,RM,178,80,5500000,22000,0,4,3,2,8.0,2019-01-02,73333.33
223671,S. Posch,Stefan Posch,Austria,23,75,79,4,TSG 1899 Hoffenheim,2017 ~ 2023,active,2017,2023,"CB, RB",CB,Right,CB,189,82,7000000,24000,14200000,3,2,1,50.0,2017-02-18,93333.33
230336,Danisco Fachini,Daniel Clayton Fachini Lobato,Brazil,32,75,75,0,Flamengo,2019 ~ 2023,active,2019,2023,CDM,CDM,Right,CDM,169,68,3700000,30000,7900000,3,2,1,4.0,2019-01-01,49333.33
200641,Y. Konoplyanka,Yevhen Konoplyanka,Ukraine,30,75,75,0,Shakhtar Donetsk,2019 ~ 2022,active,2019,2022,"LM, LW, CAM",LM,Right,LM,178,80,5500000,1000,13700000,3,4,2,25.0,2019-09-02,73333.33
149185,F. Magnanelli,Francesco Magnanelli,Italy,35,75,75,0,Sassuolo,2005 ~ 2021,active,2005,2021,CDM,CDM,Right,CDM,181,79,1600000,19000,3600000,3,2,2,6.0,2005-07-01,21333.33
226754,I. Bennacer,Ismaël Bennacer,Algeria,22,75,82,7,Milan,2019 ~ 2024,active,2019,2024,"CDM, CM",CDM,Left,CM,173,64,10500000,26000,16200000,3,3,1,307.0,2019-08-04,140000.0
212419,T. Mings,Tyrone Mings,England,27,75,78,3,Aston Villa,2019 ~ 2024,active,2019,2024,CB,CB,Left,CB,196,77,6500000,44000,13800000,3,3,1,95.0,2019-07-08,86666.67
225475,Hernani,Hernani Azevedo Júnior,Brazil,26,75,79,4,Parma,2020 ~ 2023,active,2020,2023,"CDM, CM",CDM,Right,CDM,188,77,7000000,27000,14100000,3,3,1,23.0,2020-09-01,93333.33
150724,J. Hart,Joe Hart,England,33,75,75,0,Tottenham Hotspur,2020 ~ 2022,active,2020,2022,GK,GK,Right,GK,196,91,1800000,50000,6800000,3,1,3,78.0,2020-08-18,24000.0
222148,O. Duda,Ondrej Duda,Slovakia,25,75,79,4,1. FC Köln,2020 ~ 2024,active,2020,2024,"CAM, CM",CAM,Right,CAM,181,75,8000000,24000,15900000,4,4,1,37.0,2020-09-16,106666.67
222404,M. Normann,Mathias Normann,Norway,24,75,81,6,No Club,Free,free,,,"CDM, CM",CDM,Right,CDM,179,75,0,0,0,3,3,1,135.0,2019-01-28,0.0
171972,J. McArthur,James McArthur,Scotland,32,75,75,0,Crystal Palace,2014 ~ 2023,active,2014,2023,CM,CM,Right,CDM,178,66,4400000,46000,9500000,3,3,1,24.0,2014-09-01,58666.67
182212,A. Modeste,Anthony Modeste,France,32,75,75,0,1. FC Köln,2019 ~ 2023,active,2019,2023,ST,ST,Right,ST,187,84,4600000,28000,9900000,3,3,2,19.0,2019-02-14,61333.33
224933,K. Lasagna,Kevin Lasagna,Italy,27,75,75,0,Udinese,2017 ~ 2023,active,2017,2023,ST,ST,Left,ST,186,80,6000000,18000,12600000,3,3,2,22.0,2017-01-14,80000.0
178160,T. Mangani,Thomas Mangani,France,33,75,75,0,Angers SCO,2015 ~ 2022,active,2015,2022,CM,CM,Left,CM,183,79,3500000,22000,7800000,3,3,2,8.0,2015-07-04,46666.67
246186,Arthur Cabral,Arthur Mendonça Cabral,Brazil,22,75,84,9,FC Basel 1893,2020 ~ 2023,active,2020,2023,ST,ST,Right,ST,186,89,12500000,16000,17900000,4,3,1,90.0,2020-06-30,166666.67
244206,N. Pérez,Nehuén Pérez,Argentina,20,75,85,10,Granada CF,"Jun 30, 2021 On Loan",loan,2021,2021,CB,CB,Right,CB,186,75,11500000,27000,0,3,2,1,143.0,2018-07-03,153333.33
199904,J. Joronen,Jesse Joronen,Finland,27,75,77,2,Brescia,2019 ~ 2022,active,2019,2022,GK,GK,Right,GK,197,89,5000000,25000,10300000,3,1,1,16.0,2019-07-11,66666.67
224218,F. Kamano,François Kamano,Guinea,24,75,78,3,Lokomotiv Moscow,2020 ~ 2025,active,2020,2025,"LW, LM, CF",LW,Right,RM,175,74,7500000,40000,14200000,4,4,1,27.0,2020-08-17,100000.0
161754,Javi García,Javier García Fernández,Spain,33,75,75,0,Boavista FC,2020 ~ 2023,active,2020,2023,"CDM, CM, CB",CDM,Right,CB,187,82,2800000,9000,6700000,3,3,2,10.0,2020-08-19,37333.33
216283,Danilo,Danilo Teodoro Soares,Brazil,28,75,75,0,VfL Bochum 1848,2017 ~ 2024,active,2017,2024,LB,LB,Left,LB,170,72,5000000,18000,8800000,3,3,1,10.0,2017-07-01,66666.67
235996,N. Moumi Ngamaleu,Nicolas Moumi Ngamaleu,Cameroon,25,75,76,1,BSC Young Boys,2017 ~ 2023,active,2017,2023,"LM, RM",LM,Right,LM,182,74,6500000,21000,12600000,3,3,1,13.0,2017-08-26,86666.67
222429,A. Cubas,Andrés Cubas,Paraguay,24,75,82,7,Nîmes Olympique,2020 ~ 2024,active,2020,2024,"CDM, CM",CDM,Right,CDM,166,60,10500000,18000,18700000,2,3,1,32.0,2020-07-17,140000.0
223197,E. Ünal,Enes Ünal,Turkey,23,75,81,6,Getafe CF,2020 ~ 2025,active,2020,2025,ST,ST,Right,ST,187,78,9000000,24000,21900000,3,3,1,68.0,2020-08-12,120000.0
235997,Fran Beltrán,Francisco José Beltrán Peinado,Spain,21,75,83,8,RC Celta,2018 ~ 2023,active,2018,2023,"CM, CDM, CAM",CM,Right,CDM,170,66,12500000,16000,23000000,3,3,1,95.0,2018-08-01,166666.67
239837,A. Mac Allister,Alexis Mac Allister,Argentina,21,75,85,10,Brighton & Hove Albion,2019 ~ 2023,active,2019,2023,"CAM, CM",CAM,Right,CAM,174,72,12500000,36000,23100000,3,3,1,231.0,2019-07-01,166666.67
223198,A. Adnan,Ali Adnan,Iraq,26,75,76,1,Vancouver Whitecaps FC,2019 ~ 2021,active,2019,2021,"LB, LWB, LM",LB,Left,LB,185,70,6000000,8000,10700000,4,4,1,43.0,2019-03-15,80000.0
231390,Diogo Gonçalves,Diogo António Cupido Gonçalves,Portugal,23,75,82,7,SL Benfica,2020 ~ 2025,active,2020,2025,"RM, LM",RM,Right,CAM,177,71,11500000,11000,20900000,4,4,1,72.0,2020-08-10,153333.33
195038,F. Kainz,Florian Kainz,Austria,27,75,75,0,1. FC Köln,2019 ~ 2022,active,2019,2022,"LM, RM, CAM",LM,Right,LM,176,71,6000000,26000,12600000,5,4,1,14.0,2019-01-18,80000.0
200159,S. Ortega,Stefan Ortega,Germany,27,75,78,3,DSC Arminia Bielefeld,2017 ~ 2022,active,2017,2022,GK,GK,Right,GK,185,88,5500000,17000,11300000,4,1,1,21.0,2017-07-01,73333.33
192991,C. Tosun,Cenk Tosun,Turkey,29,75,75,0,Everton,2018 ~ 2022,active,2018,2022,ST,ST,Right,ST,183,78,5500000,71000,12400000,4,3,2,44.0,2018-01-05,73333.33
228819,M. Vargas,Matías Vargas,Argentina,23,75,84,9,RCD Espanyol,2019 ~ 2024,active,2019,2024,"LW, LM, CAM",LW,Right,RM,168,66,12500000,9000,17900000,4,4,1,87.0,2019-07-14,166666.67
215251,G. Herrera,Guido Herrera,Argentina,28,75,77,2,Yeni Malatyaspor,"May 31, 2021 On Loan",loan,2021,2021,GK,GK,Left,GK,187,83,4800000,12000,0,2,1,1,8.0,2016-01-11,64000.0
238041,T. Malacia,Tyrell Malacia,Netherlands,20,75,84,9,Feyenoord,2015 ~ 2023,active,2015,2023,LB,LB,Left,LB,169,67,12000000,9000,15200000,3,3,1,190.0,2015-12-02,160000.0
210897,C. Mbemba,Chancel Mbemba,DR Congo,25,75,78,3,FC Porto,2018 ~ 2022,active,2018,2022,"CB, RB",CB,Right,CB,182,82,6500000,11000,15600000,3,2,1,64.0,2018-07-23,86666.67
228295,R. Holding,Rob Holding,England,24,75,82,7,Arsenal,2016 ~ 2022,active,2016,2022,CB,CB,Right,CB,189,81,10500000,49000,17900000,3,2,1,118.0,2016-07-22,140000.0
171975,G. Bergessio,Gonzalo Bergessio,Argentina,35,75,75,0,Nacional de Montevideo,2019 ~ 2021,active,2019,2021,ST,ST,Right,ST,179,74,2400000,1000,6800000,4,3,2,9.0,2019-09-12,32000.0
189127,S. Aziz,Serdar Aziz,Turkey,29,75,76,1,Fenerbahçe SK,2019 ~ 2022,active,2019,2022,CB,CB,Right,CB,183,79,5000000,51000,12800000,3,2,1,7.0,2019-01-30,66666.67
202697,J. Stephens,Jack Stephens,England,26,75,79,4,Southampton,2011 ~ 2022,active,2011,2022,CB,CB,Right,CB,185,75,7000000,42000,14800000,2,2,1,23.0,2011-04-05,93333.33
210377,João Teixeira,João Carlos Vilaça Teixeira,Portugal,27,75,76,1,Feyenoord,2020 ~ 2022,active,2020,2022,"CAM, LW, CM",CAM,Right,CAM,177,69,6500000,14000,11100000,3,4,1,17.0,2020-09-04,86666.67
231113,Z. Bakaev,Zelimkhan Bakaev,Russia,24,75,80,5,Spartak Moscow,2013 ~ 2022,active,2013,2022,"CAM, RW",CAM,Left,CAM,180,77,8500000,41000,15100000,2,3,1,19.0,2013-07-01,113333.33
232905,J. Ito,Junya Ito,Japan,27,75,75,0,KRC Genk,2020 ~ 2023,active,2020,2023,"RW, RM",RW,Right,RW,176,68,6000000,18000,10500000,3,4,1,36.0,2020-07-01,80000.0
253385,F. Viñas,Federico Viñas,Uruguay,22,75,83,8,Club América,2019 ~ 2024,active,2019,2024,ST,ST,Left,ST,180,80,12500000,33000,19000000,3,3,1,126.0,2019-08-29,166666.67
194761,Borja García,Borja García Freire,Spain,29,75,75,0,SD Huesca,2020 ~ 2023,active,2020,2023,"CAM, LM, CM",CAM,Right,CAM,175,72,5500000,23000,14300000,3,3,1,9.0,2020-09-15,73333.33
199626,André André,André Filipe Brás André,Portugal,30,75,75,0,Vitória Guimarães,2018 ~ 2021,active,2018,2021,"CM, CDM",CM,Right,CM,174,70,5500000,11000,12600000,4,3,2,8.0,2018-07-04,73333.33
216778,Rúben Semedo,Rúben Afonso Borges Semedo,Portugal,26,75,78,3,Olympiacos CFP,2019 ~ 2023,active,2019,2023,"CB, CDM",CB,Right,CB,189,84,6500000,1000,16300000,3,2,1,57.0,2019-07-01,86666.67
198347,F. Jara,Franco Jara,Argentina,31,75,75,0,FC Dallas,2020 ~ 2021,active,2020,2021,ST,ST,Right,ST,180,77,4800000,10000,9000000,3,3,1,13.0,2020-07-07,64000.0
235467,M. Moreno,Marcelino Moreno,Argentina,25,75,77,2,Atlanta United,2020 ~ 2022,active,2020,2022,"CM, RW, LW",CM,Right,CAM,168,65,7000000,9000,12600000,3,5,1,20.0,2020-09-22,93333.33
251353,K. Laba,Kodjo Fo-Doh Laba,Togo,28,75,75,0,Al Ain FC,2019 ~ 2022,active,2019,2022,ST,ST,Right,ST,180,75,6000000,1000,15100000,4,3,1,4.0,2019-07-01,80000.0
229593,M. Pjaca,Marko Pjaca,Croatia,25,75,78,3,Genoa,2016 ~ 2023,active,2016,2023,"LW, RW, CAM",LW,Right,CAM,186,83,7500000,18000,15900000,4,3,2,36.0,2016-07-21,100000.0
189388,D. Diekmeier,Dennis Diekmeier,Germany,30,75,75,0,SV Sandhausen,2019 ~ 2022,active,2019,2022,RB,RB,Right,RB,188,79,4800000,8000,8800000,2,3,2,23.0,2019-01-03,64000.0
213296,N. Bentaleb,Nabil Bentaleb,Algeria,25,75,79,4,FC Schalke 04,2017 ~ 2021,active,2017,2021,"CM, CDM, CAM",CM,Left,CAM,187,78,8000000,24000,15100000,2,4,2,67.0,2017-02-27,106666.67
239342,H. Koffi,Hervé Koffi,Burkina Faso,23,75,80,5,Royal Excel Mouscron,"Jun 30, 2021 On Loan",loan,2021,2021,GK,GK,Right,GK,186,81,7000000,19000,0,3,1,1,20.0,2017-06-21,93333.33
152879,M. Noble,Mark Noble,England,33,75,75,0,West Ham United,2004 ~ 2021,active,2004,2021,"CM, CDM",CM,Right,CM,177,76,3500000,36000,7400000,3,3,2,35.0,2004-08-01,46666.67
229942,A. Disasi,Axel Disasi,France,22,75,81,6,AS Monaco,2020 ~ 2025,active,2020,2025,CB,CB,Right,CB,190,86,8000000,33000,16800000,2,2,1,56.0,2020-08-07,106666.67
139062,W. Caballero,Willy Caballero,Argentina,38,75,75,0,Chelsea,2017 ~ 2021,active,2017,2021,GK,GK,Right,GK,186,83,625000,32000,1300000,3,1,2,56.0,2017-07-01,8333.33
204341,Luís Neto,Luís Carlos Novo Neto,Portugal,32,75,75,0,Sporting CP,2019 ~ 2022,active,2019,2022,CB,CB,Right,CB,185,73,3600000,12000,8600000,3,2,1,14.0,2019-07-01,48000.0
193844,Portillo,Francisco Portillo Soler,Spain,30,75,75,0,Getafe CF,2017 ~ 2021,active,2017,2021,"RM, LM",RM,Right,RM,169,60,5500000,25000,13700000,3,3,1,9.0,2017-07-01,73333.33
171828,I. Scocco,Ignacio Scocco,Argentina,35,75,75,0,Newell's Old Boys,2020 ~ 2021,active,2020,2021,ST,ST,Right,CF,177,73,2400000,13000,4700000,4,4,2,13.0,2020-07-07,32000.0
207924,Lucas Lima,Lucas Pedro Alves de Lima,Brazil,28,75,75,0,Al Ahli,2019 ~ 2022,active,2019,2022,"LB, LM",LB,Left,LB,178,72,5000000,33000,9400000,1,3,1,5.0,2019-09-03,66666.67
230195,Alexio Sanctos,Alexandre Jonas Santos Fernandes,Brazil,28,75,75,0,São Paulo,2019 ~ 2023,active,2019,2023,GK,GK,Right,GK,177,74,4000000,26000,9300000,3,1,1,3.0,2019-01-01,53333.33
240690,N. González,Nicolás González,Argentina,22,75,83,8,VfB Stuttgart,2018 ~ 2023,active,2018,2023,"ST, LM, LW",ST,Left,ST,180,72,12500000,22000,20000000,2,3,1,165.0,2018-07-10,166666.67
199986,Arbilla,Anaitz Arbilla Zabala,Spain,33,75,75,0,SD Eibar,2016 ~ 2021,active,2016,2021,"CB, LB, RB",CB,Right,CB,178,76,2700000,23000,6500000,4,2,1,6.0,2016-08-30,36000.0
233265,R. Oudin,Rémi Oudin,France,23,75,79,4,FC Girondins de Bordeaux,2020 ~ 2024,active,2020,2024,"RM, CAM",RM,Left,CAM,185,79,8000000,25000,17600000,3,3,1,20.0,2020-01-10,106666.67
219953,Embarba,Adrián Embarba Blazquez,Spain,28,75,75,0,RCD Espanyol,2020 ~ 2024,active,2020,2024,"RM, LM, ST",RM,Right,RM,173,66,5500000,10000,9800000,3,3,1,13.0,2020-01-23,73333.33
176944,M. Fellaini,Marouane Fellaini,Belgium,32,75,75,0,Shandong Luneng TaiShan FC,2019 ~ 2021,active,2019,2021,"CM, CDM",CM,Right,CB,194,85,4400000,19000,8000000,3,3,3,56.0,2019-02-01,58666.67
196143,D. Pabón,Dorlan Pabón,Colombia,32,75,75,0,Monterrey,2014 ~ 2022,active,2014,2022,"RM, RW",RM,Right,RM,170,74,4500000,37000,8500000,4,3,2,6.0,2014-06-11,60000.0
220633,D. Gray,Demarai Gray,England,24,75,78,3,Leicester City,2016 ~ 2021,active,2016,2021,"LM, CF",LM,Right,RM,180,74,7500000,55000,16800000,3,4,1,88.0,2016-01-04,100000.0
243015,L. Romo,Luis Romo,Mexico,25,75,80,5,Cruz Azul,2020 ~ 2022,active,2020,2022,"CDM, CB, CM",CDM,Right,CB,182,84,7500000,45000,14200000,3,3,1,34.0,2020-01-03,100000.0
190854,P. Pekarík,Peter Pekarík,Slovakia,33,75,75,0,Hertha BSC,2012 ~ 2021,active,2012,2021,RB,RB,Right,RB,177,73,2900000,35000,5100000,3,2,2,18.0,2012-08-31,38666.67
176794,O. Toivonen,Ola Toivonen,Sweden,33,75,75,0,Malmö FF,2020 ~ 2022,active,2020,2022,"ST, CF",ST,Right,ST,192,78,3600000,10000,5500000,4,3,2,9.0,2020-06-08,48000.0
237960,Mama Baldé,Mama Samba Baldé,Guinea Bissau,24,75,79,4,Dijon FCO,2019 ~ 2022,active,2019,2022,"RM, RW, ST",RM,Right,ST,176,69,8000000,13000,17600000,3,3,1,24.0,2019-07-01,106666.67
230355,Rubens Freitosa,Rubens Jairo Freitosa Costa,Brazil,36,75,75,0,Palmeiras,2019 ~ 2023,active,2019,2023,CM,CM,Right,CM,174,75,1800000,25000,3800000,4,2,1,2.0,2019-01-01,24000.0
236499,Douglas Luiz,Douglas Luiz Soares de Paulo,Brazil,22,75,83,8,Aston Villa,2019 ~ 2023,active,2019,2023,"CDM, CM",CDM,Right,CDM,178,70,12000000,38000,18900000,2,3,1,174.0,2019-07-25,160000.0
209620,A. Baba,Abdul Rahman Baba,Ghana,25,75,78,3,Chelsea,2015 ~ 2022,active,2015,2022,LB,LB,Left,LB,180,72,7000000,58000,14800000,2,3,2,93.0,2015-08-16,93333.33
230613,A. Diawara,Amadou Diawara,Guinea,22,75,81,6,Roma,2019 ~ 2024,active,2019,2024,"CDM, CM",CDM,Right,CDM,183,75,8500000,16000,19600000,3,3,2,90.0,2019-07-01,113333.33
236245,A. Elis,Alberth Elis,Honduras,24,75,81,6,Boavista FC,2020 ~ 2023,active,2020,2023,"RM, RW, ST",RM,Right,ST,180,77,9000000,9000,20700000,4,4,1,85.0,2020-09-21,120000.0
243414,B. Williams,Brandon Williams,England,19,75,85,10,Manchester United,2018 ~ 2024,active,2018,2024,"LB, LWB",LB,Right,LB,182,63,11500000,40000,20000000,3,3,1,680.0,2018-04-30,153333.33
244950,J. Rodríguez,Juan Gabriel Rodríguez,Argentina,26,75,78,3,Defensa y Justicia,2019 ~ 2023,active,2019,2023,CB,CB,Right,CB,188,76,6500000,14000,11800000,4,2,1,24.0,2019-07-03,86666.67
201943,A. Cornelius,Andreas Cornelius,Denmark,27,75,76,1,Parma,"Jun 30, 2021 On Loan",loan,2021,2021,ST,ST,Left,ST,193,91,6500000,48000,0,3,3,2,35.0,2017-07-01,86666.67
